"","dim","ntrain","mtry_first","mtry_second","min_node_size_spl_first","min_node_size_spl_second","min_node_size_ave_first","min_node_size_ave_second","splitratio_first","splitratio_second","replace_first","replace_second","sample_fraction_first","sample_fraction_second","RsparseT2weak"
"1165",12,1000,8,12,100,100,30,30,0.3,0.05,TRUE,FALSE,0.632,0.1,NA
"1166",12,1000,12,12,30,10,3,30,0.8,0.5,FALSE,FALSE,0.3,0.5,NA
"1167",12,1000,5,10,10,1,10,1,0.5,0.1,FALSE,FALSE,0.3,0.632,NA
"1168",12,1000,11,12,30,30,30,1,0.05,0.3,FALSE,TRUE,0.5,0.01,NA
"1169",12,1000,6,11,3,100,3,10,0.5,0.2,TRUE,FALSE,0.9,0.1,NA
"1170",12,1000,8,10,3,100,30,100,0.3,0.3,FALSE,TRUE,0.632,0.632,NA
"1171",12,1000,1,11,3,100,3,30,0.8,0.5,FALSE,FALSE,0.9,0.3,NA
"1172",12,1000,2,10,30,100,3,1,0.05,0.5,FALSE,TRUE,0.7,1,NA
"1173",12,1000,6,12,100,100,3,3,0.05,0.8,FALSE,TRUE,1,0.3,NA
"1174",12,1000,10,6,1,30,1,1,0.2,0.2,FALSE,FALSE,0.7,1,NA
"1175",12,1000,2,8,30,1,100,1,0.2,0.5,FALSE,FALSE,0.9,0.01,NA
"1176",12,1000,7,3,1,1,3,1,0.3,0.8,TRUE,TRUE,0.01,0.01,NA
"1177",12,1000,5,6,10,3,3,10,0.8,0.2,TRUE,TRUE,1,1,NA
"1178",12,1000,6,11,100,3,1,10,0.05,0.05,FALSE,TRUE,0.7,0.01,NA
"1179",12,1000,7,7,3,1,10,100,0.8,0.1,TRUE,TRUE,0.1,0.1,NA
"1180",12,1000,2,7,30,10,3,3,0.3,0.8,FALSE,FALSE,1,0.3,NA
"1181",12,1000,1,4,100,10,3,100,0.3,0.2,TRUE,FALSE,1,1,NA
"1182",12,1000,9,11,30,100,1,3,0.1,0.3,FALSE,TRUE,0.3,0.01,NA
"1183",12,1000,3,11,100,3,1,10,0.2,0.05,TRUE,TRUE,0.3,0.01,NA
"1184",12,1000,1,3,1,10,100,10,0.3,0.8,FALSE,TRUE,0.1,0.01,NA
"1185",12,1000,9,9,100,1,30,10,0.3,0.1,FALSE,TRUE,0.7,0.5,NA
"1186",12,1000,5,2,10,100,3,3,0.1,0.05,FALSE,TRUE,1,1,NA
"1187",12,1000,6,10,3,30,3,1,0.5,0.1,TRUE,TRUE,0.5,0.3,NA
"1188",12,1000,3,9,100,100,1,10,0.2,0.2,TRUE,FALSE,0.7,0.7,NA
"1189",12,1000,4,12,10,100,1,1,0.8,0.8,TRUE,TRUE,1,0.01,NA
"1190",12,1000,12,6,1,3,30,10,0.5,0.1,FALSE,FALSE,0.9,0.3,NA
"1191",12,1000,5,7,3,3,3,30,0.2,0.2,FALSE,TRUE,0.3,0.632,NA
"1192",12,1000,1,10,1,100,100,1,0.8,0.3,TRUE,FALSE,0.632,0.9,NA
"1193",12,1000,9,5,3,30,30,100,0.1,0.8,FALSE,TRUE,0.3,0.01,NA
"1194",12,1000,6,3,1,10,3,10,0.3,0.8,FALSE,FALSE,0.3,0.632,NA
"1195",12,1000,11,7,3,3,3,3,0.05,0.3,FALSE,FALSE,0.3,0.632,NA
"1196",12,1000,4,12,100,3,10,100,0.05,0.5,FALSE,FALSE,0.5,0.3,NA
"1197",12,1000,11,11,10,3,10,30,0.8,0.1,TRUE,TRUE,0.7,0.1,NA
"1198",12,1000,12,10,100,30,3,100,0.5,0.3,FALSE,TRUE,0.1,0.632,NA
"1199",12,1000,6,7,3,1,3,1,0.05,0.5,FALSE,TRUE,1,1,NA
"1200",12,1000,7,3,100,10,3,1,0.5,0.05,TRUE,TRUE,1,0.5,NA
"1201",12,1000,8,12,1,3,3,100,0.5,0.8,TRUE,TRUE,0.7,0.5,NA
"1202",12,1000,8,11,30,3,10,1,0.05,0.8,TRUE,TRUE,0.01,0.5,NA
"1203",12,1000,9,3,1,30,1,30,0.2,0.05,TRUE,TRUE,1,0.1,NA
"1204",12,1000,2,8,1,100,1,3,0.3,0.3,TRUE,TRUE,0.5,0.3,NA
"1205",12,1000,1,11,30,100,3,30,0.3,0.5,TRUE,FALSE,0.1,0.9,NA
"1206",12,1000,8,1,3,10,30,100,0.8,0.2,TRUE,TRUE,0.5,0.3,NA
"1207",12,1000,1,7,10,30,100,1,0.8,0.2,FALSE,TRUE,0.3,1,NA
"1208",12,1000,2,4,3,1,30,100,0.05,0.8,FALSE,FALSE,0.01,1,NA
"1209",12,1000,4,3,10,1,3,100,0.2,0.1,FALSE,TRUE,1,0.01,NA
"1210",12,1000,5,10,10,30,10,30,0.8,0.2,TRUE,FALSE,1,0.5,NA
"1211",12,1000,6,9,30,30,30,10,0.8,0.2,TRUE,FALSE,1,0.9,NA
"1212",12,1000,6,11,30,1,100,1,0.1,0.1,FALSE,TRUE,0.7,1,NA
"1213",12,1000,5,11,1,100,100,10,0.2,0.3,FALSE,TRUE,0.7,0.01,NA
"1214",12,1000,6,12,30,3,100,100,0.5,0.2,FALSE,TRUE,0.3,0.7,NA
"1215",12,1000,4,12,3,10,100,1,0.05,0.05,TRUE,FALSE,1,0.9,NA
"1216",12,1000,8,6,100,100,100,1,0.2,0.1,FALSE,TRUE,0.9,0.01,NA
"1217",12,1000,9,11,100,100,10,100,0.3,0.1,TRUE,TRUE,0.3,0.632,NA
"1218",12,1000,8,4,100,100,1,10,0.3,0.8,TRUE,FALSE,0.5,0.01,NA
"1219",12,1000,8,1,1,1,3,1,0.2,0.3,FALSE,FALSE,0.7,0.1,NA
"1220",12,1000,3,3,30,30,1,100,0.1,0.1,TRUE,FALSE,0.01,0.9,NA
"1221",12,1000,6,7,30,30,10,30,0.3,0.05,FALSE,FALSE,0.9,0.7,NA
"1222",12,1000,5,6,3,1,1,1,0.8,0.8,FALSE,FALSE,0.7,0.5,NA
"1223",12,1000,10,3,1,30,10,10,0.5,0.1,FALSE,TRUE,0.1,1,NA
"1224",12,1000,3,10,30,3,100,100,0.5,0.5,FALSE,TRUE,0.5,0.9,NA
"1225",12,1000,4,2,3,1,30,100,0.3,0.2,FALSE,TRUE,0.7,0.632,NA
"1226",12,1000,6,9,100,10,1,10,0.1,0.5,TRUE,FALSE,0.01,0.7,NA
"1227",12,1000,4,7,100,30,10,30,0.3,0.1,FALSE,FALSE,0.01,0.7,NA
"1228",12,1000,1,2,1,10,1,100,0.05,0.2,FALSE,FALSE,0.1,0.1,NA
"1229",12,1000,6,12,30,3,30,1,0.05,0.5,FALSE,FALSE,0.5,0.1,NA
"1230",12,1000,9,7,30,100,3,30,0.1,0.3,FALSE,TRUE,0.7,1,NA
"1231",12,1000,12,11,1,1,10,3,0.1,0.8,TRUE,FALSE,0.3,0.5,NA
"1232",12,1000,11,5,1,3,100,1,0.5,0.2,TRUE,TRUE,0.3,0.9,NA
"1233",12,1000,6,3,100,3,3,10,0.5,0.1,TRUE,FALSE,0.9,0.632,NA
"1234",12,1000,8,8,30,30,100,100,0.1,0.8,TRUE,FALSE,0.01,0.01,NA
"1235",12,1000,6,2,10,100,30,30,0.05,0.8,FALSE,TRUE,1,0.9,NA
"1236",12,1000,4,9,10,10,3,10,0.2,0.8,TRUE,FALSE,0.01,0.9,NA
"1237",12,1000,3,11,3,100,10,3,0.8,0.2,TRUE,FALSE,1,0.1,NA
"1238",12,1000,5,3,3,100,1,3,0.05,0.5,TRUE,FALSE,0.1,0.9,NA
"1239",12,1000,12,8,1,10,30,3,0.2,0.5,TRUE,TRUE,1,0.9,NA
"1240",12,1000,6,10,3,1,1,3,0.3,0.8,FALSE,TRUE,0.01,0.632,NA
"1241",12,1000,6,10,100,1,1,3,0.1,0.8,FALSE,FALSE,0.3,0.632,NA
"1242",12,1000,1,1,1,30,10,100,0.3,0.5,TRUE,FALSE,1,0.632,NA
"1243",12,1000,12,5,3,100,10,30,0.1,0.8,FALSE,FALSE,0.1,0.632,NA
"1244",12,1000,10,3,100,1,100,1,0.3,0.1,FALSE,TRUE,1,0.7,NA
"1245",12,1000,12,8,3,3,3,30,0.5,0.05,TRUE,FALSE,0.01,0.01,NA
"1246",12,1000,3,11,30,10,100,30,0.5,0.8,FALSE,TRUE,0.7,0.7,NA
"1247",12,1000,11,9,100,10,3,3,0.8,0.8,TRUE,FALSE,0.01,0.7,NA
"1248",12,1000,10,5,1,3,1,10,0.5,0.8,FALSE,FALSE,0.5,0.1,NA
"1249",12,1000,2,8,10,100,10,100,0.1,0.3,TRUE,TRUE,1,0.9,NA
"1250",12,1000,9,5,3,3,3,3,0.5,0.1,TRUE,FALSE,0.01,0.9,NA
"1251",12,1000,3,9,3,100,30,3,0.5,0.5,TRUE,FALSE,0.7,0.9,NA
"1252",12,1000,1,11,30,10,1,100,0.5,0.05,FALSE,FALSE,0.9,0.632,NA
"1253",12,1000,9,9,100,3,30,1,0.2,0.2,FALSE,TRUE,0.7,0.01,NA
"1254",12,1000,7,1,10,10,100,10,0.3,0.8,TRUE,TRUE,0.632,0.5,NA
"1255",12,1000,10,2,3,10,30,100,0.5,0.8,TRUE,FALSE,0.3,0.7,NA
"1256",12,1000,11,3,10,1,3,100,0.8,0.1,TRUE,FALSE,1,0.9,NA
"1257",12,1000,11,7,30,30,100,10,0.05,0.5,TRUE,TRUE,1,0.3,NA
"1258",12,1000,8,5,30,100,1,1,0.5,0.05,TRUE,FALSE,0.632,0.1,NA
"1259",12,1000,6,7,10,30,100,1,0.8,0.5,FALSE,TRUE,0.5,0.7,NA
"1260",12,1000,4,1,3,10,3,3,0.3,0.3,FALSE,TRUE,0.632,0.1,NA
"1261",12,1000,9,2,1,3,10,100,0.2,0.2,FALSE,FALSE,0.9,0.7,NA
"1262",12,1000,7,1,1,1,3,10,0.8,0.3,TRUE,FALSE,0.01,1,NA
"1263",12,1000,6,6,100,30,3,100,0.1,0.05,TRUE,TRUE,1,0.1,NA
"1264",12,1000,7,10,30,30,1,1,0.5,0.2,TRUE,TRUE,1,0.7,NA
"1265",12,1000,12,8,3,1,10,30,0.2,0.3,FALSE,TRUE,0.01,0.632,NA
"1266",12,1000,3,6,10,1,10,100,0.1,0.05,FALSE,FALSE,0.9,0.1,NA
"1267",12,1000,8,7,100,10,3,30,0.2,0.5,FALSE,FALSE,0.632,0.632,NA
"1268",12,1000,11,6,3,30,100,1,0.1,0.3,TRUE,FALSE,0.1,0.1,NA
"1269",12,1000,10,4,30,1,100,30,0.5,0.2,FALSE,TRUE,0.3,0.7,NA
"1270",12,1000,4,5,1,100,10,100,0.3,0.3,TRUE,FALSE,0.7,0.9,NA
"1271",12,1000,2,5,1,10,1,100,0.3,0.2,TRUE,FALSE,0.01,0.632,NA
"1272",12,1000,2,3,1,3,10,30,0.1,0.8,TRUE,TRUE,1,0.7,NA
"1273",12,1000,4,1,10,1,30,100,0.05,0.1,FALSE,FALSE,0.632,0.3,NA
"1274",12,1000,1,8,1,30,30,100,0.2,0.1,FALSE,FALSE,0.01,0.1,NA
"1275",12,1000,10,2,100,100,10,30,0.3,0.1,TRUE,FALSE,0.1,0.9,NA
"1276",12,1000,11,1,100,100,3,30,0.2,0.5,FALSE,TRUE,0.632,0.9,NA
"1277",12,1000,5,1,30,1,100,3,0.1,0.1,TRUE,TRUE,0.7,0.7,NA
"1278",12,1000,4,5,1,1,1,30,0.8,0.1,FALSE,TRUE,0.01,0.632,NA
"1279",12,1000,7,7,3,1,100,1,0.3,0.3,FALSE,TRUE,0.632,0.632,NA
"1280",12,1000,8,11,30,1,3,3,0.1,0.5,FALSE,FALSE,0.9,0.01,NA
"1281",12,1000,6,7,30,100,1,1,0.2,0.05,FALSE,FALSE,1,0.01,NA
"1282",12,1000,10,3,100,1,100,10,0.05,0.3,FALSE,TRUE,0.5,0.5,NA
"1283",12,1000,3,10,1,1,3,3,0.05,0.3,TRUE,FALSE,0.3,0.01,NA
"1284",12,1000,2,3,1,30,1,100,0.2,0.5,FALSE,TRUE,0.632,0.632,NA
"1285",12,1000,10,11,1,10,10,30,0.3,0.3,TRUE,FALSE,0.3,0.01,NA
"1286",12,1000,5,10,100,100,10,10,0.5,0.1,FALSE,TRUE,0.9,0.5,NA
"1287",12,1000,5,5,1,30,10,1,0.3,0.3,TRUE,TRUE,0.01,0.1,NA
"1288",12,1000,2,9,100,1,30,10,0.3,0.1,TRUE,FALSE,0.01,0.5,NA
"1289",12,1000,3,9,30,10,3,1,0.1,0.1,FALSE,TRUE,0.3,0.5,NA
"1290",12,1000,10,7,10,100,10,3,0.5,0.5,FALSE,FALSE,0.5,0.1,NA
"1291",12,1000,1,1,3,100,10,100,0.1,0.05,FALSE,TRUE,0.5,1,NA
"1292",12,1000,12,5,30,100,10,3,0.05,0.2,FALSE,TRUE,0.01,0.5,NA
"1293",12,1000,5,5,1,30,3,30,0.05,0.1,TRUE,TRUE,0.5,0.01,NA
"1294",12,1000,11,10,30,100,1,30,0.3,0.1,FALSE,FALSE,1,0.5,NA
"1295",12,1000,8,1,100,100,30,100,0.05,0.05,FALSE,TRUE,0.7,0.632,NA
"1296",12,1000,6,6,1,100,10,100,0.3,0.05,FALSE,FALSE,0.632,0.632,NA
"1297",12,1000,6,1,30,30,100,1,0.1,0.2,TRUE,FALSE,0.3,0.1,NA
"1298",12,1000,5,3,3,10,30,1,0.5,0.8,FALSE,TRUE,1,0.9,NA
"1299",12,1000,3,3,10,100,10,10,0.1,0.5,FALSE,TRUE,0.3,0.7,NA
"1300",12,1000,8,10,1,30,30,100,0.3,0.05,FALSE,FALSE,0.5,0.3,NA
"1301",12,1000,7,1,3,1,1,10,0.8,0.1,TRUE,FALSE,0.1,0.7,NA
"1302",12,1000,3,12,100,10,30,10,0.2,0.5,TRUE,FALSE,0.9,0.632,NA
"1303",12,1000,1,7,30,1,3,30,0.5,0.2,FALSE,FALSE,0.3,0.632,NA
"1304",12,1000,8,3,10,30,30,30,0.3,0.5,TRUE,FALSE,0.5,0.7,NA
"1305",12,1000,12,12,30,100,3,10,0.8,0.05,TRUE,FALSE,0.632,1,NA
"1306",12,1000,9,8,30,30,10,3,0.1,0.1,TRUE,TRUE,1,1,NA
"1307",12,1000,3,10,3,30,1,30,0.1,0.05,FALSE,TRUE,0.632,0.5,NA
"1308",12,1000,6,10,30,30,1,3,0.5,0.05,TRUE,FALSE,1,0.1,NA
"1309",12,1000,6,8,3,10,10,10,0.8,0.5,TRUE,FALSE,1,0.5,NA
"1310",12,1000,12,7,100,30,1,10,0.1,0.1,TRUE,FALSE,0.01,0.7,NA
"1311",12,1000,2,9,100,1,100,1,0.1,0.05,FALSE,FALSE,0.9,0.632,NA
"1312",12,1000,7,6,30,1,1,1,0.2,0.1,FALSE,FALSE,0.9,0.7,NA
"1313",12,1000,11,10,100,30,30,10,0.3,0.8,FALSE,FALSE,0.7,0.01,NA
"1314",12,1000,5,4,100,30,10,1,0.8,0.8,FALSE,FALSE,0.1,0.7,NA
"1315",12,1000,8,3,3,10,3,100,0.5,0.8,TRUE,FALSE,0.1,0.7,NA
"1316",12,1000,1,7,3,30,10,1,0.05,0.5,FALSE,TRUE,0.7,0.5,NA
"1317",12,1000,3,3,100,1,30,100,0.2,0.3,FALSE,TRUE,0.9,0.632,NA
"1318",12,1000,8,11,30,1,30,3,0.5,0.05,TRUE,TRUE,0.7,0.1,NA
"1319",12,1000,12,5,1,30,1,10,0.8,0.5,FALSE,FALSE,0.3,0.01,NA
"1320",12,1000,4,6,100,100,3,30,0.05,0.3,FALSE,TRUE,0.5,0.3,NA
"1321",12,1000,10,3,100,100,10,3,0.5,0.2,FALSE,FALSE,0.3,0.5,NA
"1322",12,1000,9,1,10,1,10,30,0.8,0.3,FALSE,TRUE,0.01,0.7,NA
"1323",12,1000,6,11,3,10,100,1,0.3,0.2,FALSE,TRUE,1,0.5,NA
"1324",12,1000,4,11,30,100,10,3,0.05,0.2,TRUE,FALSE,0.3,0.9,NA
"1325",12,1000,7,6,30,10,1,3,0.5,0.1,FALSE,TRUE,0.1,1,NA
"1326",12,1000,4,6,100,30,10,100,0.1,0.8,TRUE,TRUE,0.5,0.5,NA
"1327",12,1000,1,12,3,100,30,30,0.5,0.3,FALSE,TRUE,0.5,0.9,NA
"1328",12,1000,3,11,3,3,30,10,0.3,0.3,TRUE,TRUE,0.7,0.3,NA
"1329",12,1000,9,1,1,1,10,10,0.1,0.5,TRUE,FALSE,0.5,0.9,NA
"1330",12,1000,6,3,100,30,30,100,0.05,0.1,TRUE,TRUE,0.01,0.9,NA
"1331",12,1000,3,12,10,3,10,3,0.5,0.3,FALSE,FALSE,0.3,0.7,NA
"1332",12,1000,12,5,30,10,100,100,0.3,0.2,TRUE,TRUE,0.9,0.5,NA
"1333",12,1000,8,12,30,30,1,100,0.05,0.3,FALSE,TRUE,0.7,1,NA
"1334",12,1000,12,5,1,3,100,30,0.2,0.1,FALSE,FALSE,0.5,0.632,NA
"1335",12,1000,2,8,3,3,1,100,0.8,0.05,FALSE,FALSE,1,0.1,NA
"1336",12,1000,7,3,10,30,3,10,0.05,0.8,FALSE,TRUE,0.5,0.9,NA
"1337",12,1000,6,12,30,100,30,30,0.2,0.05,FALSE,FALSE,0.9,0.3,NA
"1338",12,1000,2,10,100,10,30,30,0.2,0.2,FALSE,TRUE,0.632,1,NA
"1339",12,1000,12,9,100,1,1,100,0.2,0.05,TRUE,FALSE,0.632,0.01,NA
"1340",12,1000,12,2,30,100,100,3,0.1,0.5,TRUE,TRUE,0.9,0.5,NA
"1341",12,1000,11,10,3,3,100,100,0.5,0.05,TRUE,TRUE,0.7,0.01,NA
"1342",12,1000,3,9,1,1,1,3,0.2,0.8,FALSE,TRUE,0.7,0.632,NA
"1343",12,1000,10,9,1,30,3,1,0.8,0.3,TRUE,TRUE,0.1,0.9,NA
"1344",12,1000,11,5,3,100,30,10,0.1,0.1,TRUE,TRUE,0.7,0.632,NA
"1345",12,1000,3,9,10,30,10,100,0.8,0.5,FALSE,FALSE,0.632,0.1,NA
"1346",12,1000,1,8,100,3,100,1,0.8,0.5,FALSE,FALSE,0.7,0.632,NA
"1347",12,1000,6,9,1,10,30,1,0.05,0.3,FALSE,TRUE,0.5,0.1,NA
"1348",12,1000,6,12,10,1,100,10,0.8,0.05,TRUE,FALSE,0.01,0.3,NA
"1349",12,1000,9,7,1,3,3,30,0.05,0.2,TRUE,TRUE,0.01,0.7,NA
"1350",12,1000,2,8,100,10,10,1,0.8,0.8,TRUE,FALSE,0.9,0.01,NA
"1351",12,1000,1,6,30,3,3,1,0.3,0.2,TRUE,TRUE,0.7,0.632,NA
"1352",12,1000,3,5,30,100,100,30,0.5,0.3,FALSE,TRUE,0.9,0.3,NA
"1353",12,1000,2,7,1,1,10,3,0.1,0.1,FALSE,FALSE,0.3,1,NA
"1354",12,1000,4,12,100,3,30,3,0.2,0.5,FALSE,FALSE,1,0.7,NA
"1355",12,1000,8,12,100,30,3,30,0.5,0.3,FALSE,TRUE,0.7,0.5,NA
"1356",12,1000,5,2,30,100,30,1,0.5,0.2,FALSE,FALSE,0.3,0.3,NA
"1357",12,1000,1,7,1,30,10,100,0.05,0.5,TRUE,FALSE,0.1,0.5,NA
"1358",12,1000,5,4,10,3,100,3,0.8,0.05,TRUE,FALSE,1,0.3,NA
"1359",12,1000,2,1,30,100,30,3,0.1,0.1,FALSE,FALSE,0.632,1,NA
"1360",12,1000,4,5,3,10,3,1,0.5,0.8,TRUE,FALSE,0.3,0.7,NA
"1361",12,1000,11,7,100,30,10,1,0.8,0.8,FALSE,FALSE,0.5,0.9,NA
"1362",12,1000,9,3,100,30,10,30,0.8,0.3,FALSE,FALSE,0.7,1,NA
"1363",12,1000,10,9,10,1,10,10,0.2,0.2,FALSE,FALSE,0.3,0.9,NA
"1364",12,1000,12,3,1,10,3,1,0.2,0.2,FALSE,TRUE,0.3,0.5,NA
"1365",12,1000,12,11,100,3,30,30,0.8,0.05,TRUE,FALSE,0.01,0.5,NA
"1366",12,1000,7,6,30,10,30,10,0.5,0.1,FALSE,TRUE,1,0.9,NA
"1367",12,1000,12,9,30,30,30,1,0.8,0.8,FALSE,TRUE,0.1,0.3,NA
"1368",12,1000,6,8,100,1,100,100,0.8,0.05,FALSE,TRUE,0.3,0.7,NA
"1369",12,1000,1,3,30,30,1,1,0.2,0.5,FALSE,FALSE,0.9,0.3,NA
"1370",12,1000,1,5,10,1,100,3,0.05,0.8,TRUE,FALSE,0.7,0.01,NA
"1371",12,1000,5,12,100,30,30,1,0.05,0.1,TRUE,TRUE,0.01,0.3,NA
"1372",12,1000,4,4,100,10,100,10,0.2,0.1,TRUE,FALSE,0.632,0.5,NA
"1373",12,1000,6,12,3,30,1,3,0.8,0.5,TRUE,TRUE,0.9,0.01,NA
"1374",12,1000,12,1,10,100,3,10,0.1,0.2,TRUE,FALSE,0.7,0.7,NA
"1375",12,1000,4,5,30,10,100,1,0.1,0.8,FALSE,TRUE,0.632,0.632,NA
"1376",12,1000,9,8,1,30,3,10,0.1,0.8,TRUE,TRUE,0.1,0.9,NA
"1377",12,1000,3,8,1,3,100,10,0.1,0.05,FALSE,FALSE,0.7,0.01,NA
"1378",12,1000,10,11,3,30,1,1,0.2,0.05,FALSE,FALSE,0.632,0.01,NA
"1379",12,1000,6,3,100,100,1,100,0.3,0.1,FALSE,FALSE,0.9,0.3,NA
"1380",12,1000,4,3,1,100,1,10,0.3,0.8,FALSE,TRUE,0.9,0.3,NA
"1381",12,1000,2,4,30,1,10,3,0.8,0.3,TRUE,TRUE,0.1,0.01,NA
"1382",12,1000,1,5,10,3,10,1,0.2,0.2,TRUE,TRUE,0.3,0.3,NA
"1383",12,1000,3,4,1,30,10,30,0.5,0.1,TRUE,FALSE,0.5,0.9,NA
"1384",12,1000,7,8,1,1,3,1,0.2,0.05,FALSE,FALSE,0.1,0.5,NA
"1385",12,1000,2,10,3,1,10,30,0.2,0.1,FALSE,TRUE,0.632,0.7,NA
"1386",12,1000,12,3,1,10,30,10,0.8,0.3,FALSE,TRUE,0.3,0.5,NA
"1387",12,1000,6,4,3,100,30,10,0.3,0.2,TRUE,TRUE,0.7,0.7,NA
"1388",12,1000,7,2,10,3,100,1,0.2,0.8,TRUE,FALSE,0.5,0.01,NA
"1389",12,1000,8,8,3,1,3,1,0.5,0.1,FALSE,TRUE,0.7,1,NA
"1390",12,1000,11,11,100,10,30,1,0.05,0.3,TRUE,TRUE,1,0.3,NA
"1391",12,1000,6,4,100,1,100,3,0.2,0.5,FALSE,FALSE,1,0.632,NA
"1392",12,1000,5,2,3,10,10,3,0.8,0.8,TRUE,TRUE,0.1,0.632,NA
"1393",12,1000,3,9,3,1,3,10,0.2,0.2,FALSE,FALSE,0.1,0.632,NA
"1394",12,1000,10,10,100,30,3,100,0.05,0.8,FALSE,TRUE,0.5,0.9,NA
"1395",12,1000,12,1,1,30,100,1,0.8,0.3,TRUE,FALSE,0.3,0.3,NA
"1396",12,1000,7,11,3,100,30,100,0.05,0.2,FALSE,FALSE,0.1,0.5,NA
"1397",12,1000,12,9,100,30,30,30,0.2,0.8,FALSE,FALSE,0.7,1,NA
"1398",12,1000,4,7,1,10,100,3,0.8,0.8,TRUE,FALSE,0.7,1,NA
"1399",12,1000,10,6,100,100,100,10,0.8,0.1,TRUE,FALSE,0.9,0.7,NA
"1400",12,1000,3,5,10,100,30,1,0.3,0.8,TRUE,FALSE,0.9,0.9,NA
"1401",12,1000,7,5,30,10,3,3,0.8,0.8,FALSE,FALSE,0.3,0.5,NA
"1402",12,1000,2,7,100,3,10,10,0.8,0.5,FALSE,TRUE,0.01,0.9,NA
"1403",12,1000,11,7,3,10,30,100,0.8,0.8,TRUE,TRUE,0.5,0.3,NA
"1404",12,1000,9,6,100,100,100,30,0.1,0.2,FALSE,FALSE,0.01,0.5,NA
"1405",12,1000,7,10,10,100,10,10,0.05,0.1,TRUE,FALSE,1,0.1,NA
"1406",12,1000,10,2,30,30,1,1,0.2,0.1,FALSE,TRUE,0.9,0.3,NA
"1407",12,1000,6,10,100,1,100,10,0.1,0.3,FALSE,TRUE,0.3,0.9,NA
"1408",12,1000,1,11,100,30,10,100,0.8,0.5,FALSE,FALSE,0.1,0.01,NA
"1409",12,1000,1,11,1,100,100,100,0.3,0.5,FALSE,TRUE,0.3,0.5,NA
"1410",12,1000,7,2,100,30,30,100,0.5,0.2,TRUE,FALSE,0.632,0.632,NA
"1411",12,1000,11,3,1,3,1,1,0.8,0.1,FALSE,FALSE,0.01,0.7,NA
"1412",12,1000,10,3,3,1,3,3,0.05,0.1,TRUE,FALSE,0.3,0.01,NA
"1413",12,1000,3,10,10,1,3,1,0.2,0.8,FALSE,TRUE,0.9,0.01,NA
"1414",12,1000,1,9,10,100,100,3,0.3,0.1,FALSE,TRUE,0.7,0.5,NA
"1415",12,1000,12,2,1,10,30,1,0.2,0.1,FALSE,FALSE,0.9,0.632,NA
"1416",12,1000,8,5,30,1,1,30,0.8,0.05,TRUE,FALSE,0.3,1,NA
"1417",12,1000,3,5,10,10,100,100,0.5,0.1,TRUE,FALSE,0.9,0.3,NA
"1418",12,1000,9,11,1,3,1,1,0.8,0.2,TRUE,TRUE,0.1,0.3,NA
"1419",12,1000,11,1,1,1,3,100,0.1,0.8,TRUE,FALSE,0.5,0.7,NA
"1420",12,1000,6,10,30,10,30,3,0.5,0.2,TRUE,TRUE,0.7,0.5,NA
"1421",12,1000,4,9,100,1,3,3,0.05,0.2,FALSE,FALSE,0.632,1,NA
"1422",12,1000,3,3,3,3,30,10,0.8,0.3,FALSE,TRUE,0.1,0.5,NA
"1423",12,1000,1,6,1,3,1,100,0.3,0.1,FALSE,FALSE,0.1,0.3,NA
"1424",12,1000,5,5,3,3,100,100,0.8,0.2,TRUE,FALSE,0.1,0.7,NA
"1425",12,1000,11,11,100,30,3,10,0.1,0.1,TRUE,FALSE,0.7,0.632,NA
"1426",12,1000,5,7,100,1,30,3,0.1,0.5,FALSE,FALSE,0.7,0.9,NA
"1427",12,1000,8,11,100,30,100,10,0.1,0.5,FALSE,TRUE,0.3,0.1,NA
"1428",12,1000,9,2,100,10,3,100,0.1,0.05,FALSE,FALSE,0.632,0.7,NA
"1429",12,1000,9,7,30,10,30,3,0.8,0.5,TRUE,FALSE,0.9,0.7,NA
"1430",12,1000,10,4,10,30,3,10,0.3,0.3,TRUE,FALSE,1,0.5,NA
"1431",12,1000,6,5,100,100,10,1,0.05,0.05,TRUE,FALSE,0.632,0.632,NA
"1432",12,1000,3,3,1,100,100,1,0.5,0.8,TRUE,TRUE,0.632,0.7,NA
"1433",12,1000,2,12,1,1,30,30,0.1,0.05,FALSE,FALSE,0.1,0.01,NA
"1434",12,1000,5,11,10,10,3,100,0.3,0.3,TRUE,FALSE,0.3,0.7,NA
"1435",12,1000,9,11,100,100,30,30,0.1,0.3,FALSE,FALSE,0.632,0.3,NA
"1436",12,1000,4,9,100,1,10,100,0.3,0.1,TRUE,TRUE,0.5,0.5,NA
"1437",12,1000,11,11,3,1,1,30,0.05,0.8,FALSE,FALSE,0.01,0.3,NA
"1438",12,1000,7,2,100,10,100,30,0.3,0.5,TRUE,TRUE,0.632,0.632,NA
"1439",12,1000,3,4,1,30,3,100,0.8,0.05,FALSE,FALSE,1,0.9,NA
"1440",12,1000,6,2,1,30,30,30,0.8,0.05,FALSE,FALSE,0.632,0.5,NA
"1441",12,1000,6,2,30,10,1,10,0.2,0.8,FALSE,FALSE,0.5,0.3,NA
"1442",12,1000,9,1,30,1,10,100,0.3,0.1,FALSE,TRUE,0.01,0.7,NA
"1443",12,1000,2,6,100,10,1,10,0.3,0.3,TRUE,TRUE,0.01,0.9,NA
"1444",12,1000,11,1,100,1,100,1,0.3,0.05,FALSE,TRUE,0.1,0.3,NA
